timestamp,value,hour,minute,sqrt_value
2015-01-09 12:00:00,15962,12,00,126.3408089257
2015-01-09 12:30:00,15948,12,30,126.2853910791
2015-01-09 13:00:00,16283,13,00,127.6048588417
2015-01-09 13:30:00,16502,13,30,128.4601105402
2015-01-09 14:00:00,17377,14,00,131.8218494788
2015-01-09 14:30:00,18858,14,30,137.3244333686
2015-01-09 15:00:00,18338,15,00,135.4178717895
2015-01-09 15:30:00,17567,15,30,132.5405598298
2015-01-09 16:00:00,15857,16,00,125.9245806028
2015-01-09 16:30:00,15069,16,30,122.7558552575
2015-01-09 17:00:00,18144,17,00,134.6996659239
2015-01-09 17:30:00,21770,17,30,147.5466028074
2015-01-09 18:00:00,24651,18,00,157.0063692976
2015-01-09 18:30:00,26480,18,30,162.7267648545
2015-01-09 19:00:00,27443,19,00,165.6592889035
2015-01-09 19:30:00,27676,19,30,166.3610531344
2015-01-09 20:00:00,25589,20,00,159.9656213066
2015-01-09 20:30:00,23761,20,30,154.1460346555
2015-01-09 21:00:00,23882,21,00,154.5380212116
2015-01-09 21:30:00,23922,21,30,154.6673850558
2015-01-09 22:00:00,24901,22,00,157.80050697
2015-01-09 22:30:00,25440,22,30,159.499216299
2015-01-09 23:00:00,25306,23,00,159.0785969262
2015-01-09 23:30:00,25133,23,30,158.5339080449
2015-01-10 00:00:00,24251,00,00,155.7273257974
2015-01-10 00:30:00,22330,00,30,149.4322589001
2015-01-10 01:00:00,19918,01,00,141.1311446847
2015-01-10 01:30:00,17922,01,30,133.8730742158
2015-01-10 02:00:00,16425,02,00,128.1600561798
2015-01-10 02:30:00,13977,02,30,118.2243629714
2015-01-10 03:00:00,11797,03,00,108.613995415
2015-01-10 03:30:00,10171,03,30,100.8513757963
2015-01-10 04:00:00,8666,04,00,93.0913529819
2015-01-10 04:30:00,4721,04,30,68.7095335452
2015-01-10 05:00:00,3390,05,00,58.223706512
2015-01-10 05:30:00,2905,05,30,53.8980519128
2015-01-10 06:00:00,3265,06,00,57.1401785086
2015-01-10 06:30:00,4249,06,30,65.1843539509
2015-01-10 07:00:00,5058,07,00,71.1196175468
2015-01-10 07:30:00,6976,07,30,83.5224520713
2015-01-10 08:00:00,7425,08,00,86.1684396981
2015-01-10 08:30:00,11024,08,30,104.9952379873
2015-01-10 09:00:00,13013,09,00,114.0745370361
2015-01-10 09:30:00,16327,09,30,127.7771497569
2015-01-10 10:00:00,16385,10,00,128.0039061904
2015-01-10 10:30:00,18820,10,30,137.1860051171
2015-01-10 11:00:00,19868,11,00,140.9538931708
2015-01-10 11:30:00,22503,11,30,150.0099996667
2015-01-10 12:00:00,22724,12,00,150.7448174897
2015-01-10 12:30:00,23856,12,30,154.4538766105
2015-01-10 13:00:00,23073,13,00,151.8979920868
2015-01-10 13:30:00,22492,13,30,149.9733309625
2015-01-10 14:00:00,21336,14,00,146.0684770921
2015-01-10 14:30:00,22371,14,30,149.5693818935
2015-01-10 15:00:00,23119,15,00,152.0493340992
2015-01-10 15:30:00,23941,15,30,154.728794993
2015-01-10 16:00:00,22728,16,00,150.7580843603
2015-01-10 16:30:00,20126,16,30,141.8661340842
2015-01-10 17:00:00,21139,17,00,145.3925720248
2015-01-10 17:30:00,24417,17,30,156.2593997173
2015-01-10 18:00:00,26639,18,00,163.2145826818
2015-01-10 18:30:00,26907,18,30,164.0335331571
2015-01-10 19:00:00,28043,19,00,167.4604430903
2015-01-10 19:30:00,26853,19,30,163.868849999
2015-01-10 20:00:00,27983,20,00,167.2812003783
2015-01-10 20:30:00,24555,20,30,156.7003509888
2015-01-10 21:00:00,23596,21,00,153.6098955146
2015-01-10 21:30:00,24947,21,30,157.9461933698
2015-01-10 22:00:00,26085,22,00,161.5085137075
2015-01-10 22:30:00,27646,22,30,166.2708633525
2015-01-10 23:00:00,28301,23,00,168.2290105778
2015-01-10 23:30:00,28401,23,30,168.5259623916
2015-01-11 00:00:00,26653,00,00,163.257465373
2015-01-11 00:30:00,24790,00,30,157.4484042472
2015-01-11 01:00:00,23141,01,00,152.1216618368
2015-01-11 01:30:00,20654,01,30,143.7149957381
2015-01-11 02:00:00,19179,02,00,138.488266651
2015-01-11 02:30:00,16879,02,30,129.9192056626
2015-01-11 03:00:00,14597,03,00,120.8180450098
2015-01-11 03:30:00,12394,03,30,111.3283432015
2015-01-11 04:00:00,9787,04,00,98.9292676613
2015-01-11 04:30:00,5859,04,30,76.544104933
2015-01-11 05:00:00,3682,05,00,60.6794858251
2015-01-11 05:30:00,3108,05,30,55.7494394591
2015-01-11 06:00:00,2883,06,00,53.6935750346
2015-01-11 06:30:00,3710,06,30,60.9097693314
2015-01-11 07:00:00,3790,07,00,61.5629758865
2015-01-11 07:30:00,5294,07,30,72.7598790543
2015-01-11 08:00:00,6133,08,00,78.3134726596
2015-01-11 08:30:00,8808,08,30,93.8509456532
2015-01-11 09:00:00,9884,09,00,99.4183081731
2015-01-11 09:30:00,13052,09,30,114.2453500148
2015-01-11 10:00:00,13881,10,00,117.8176557227
2015-01-11 10:30:00,17481,10,30,132.2157328006
2015-01-11 11:00:00,17730,11,00,133.154046127
2015-01-11 11:30:00,20015,11,30,141.4743793059
2015-01-11 12:00:00,19794,12,00,140.6911511077
2015-01-11 12:30:00,21709,12,30,147.3397434503
2015-01-11 13:00:00,21296,13,00,145.9314907756
2015-01-11 13:30:00,20381,13,30,142.7620397725
2015-01-11 14:00:00,19508,14,00,139.6710420953
2015-01-11 14:30:00,19210,14,30,138.6001443001
2015-01-11 15:00:00,18255,15,00,135.111065424
2015-01-11 15:30:00,19171,15,30,138.4593803251
2015-01-11 16:00:00,18758,16,00,136.9598481308
2015-01-11 16:30:00,19444,16,30,139.4417441084
2015-01-11 17:00:00,19816,17,00,140.7693148381
2015-01-11 17:30:00,19830,17,30,140.8190328045
2015-01-11 18:00:00,19842,18,00,140.8616342373
2015-01-11 18:30:00,19586,18,30,139.9499910682
2015-01-11 19:00:00,18579,19,00,136.3048054912
2015-01-11 19:30:00,17586,19,30,132.6122166318
2015-01-11 20:00:00,15320,20,00,123.7739875741
2015-01-11 20:30:00,13987,20,30,118.2666478767
2015-01-11 21:00:00,13611,21,00,116.6661904752
2015-01-11 21:30:00,13943,21,30,118.0804810288
2015-01-11 22:00:00,12956,22,00,113.8244262011
2015-01-11 22:30:00,11585,22,30,107.6336378648
2015-01-11 23:00:00,12116,23,00,110.0727032465
2015-01-11 23:30:00,9058,23,30,95.1735257306
2015-01-12 00:00:00,7147,00,00,84.5399313934
2015-01-12 00:30:00,5365,00,30,73.2461603089
2015-01-12 01:00:00,3756,01,00,61.2862137842
2015-01-12 01:30:00,3077,01,30,55.4707129934
2015-01-12 02:00:00,2603,02,00,51.0196040753
2015-01-12 02:30:00,2264,02,30,47.5815090135
2015-01-12 03:00:00,1973,03,00,44.418464629
2015-01-12 03:30:00,1679,03,30,40.9756024971
2015-01-12 04:00:00,1964,04,00,44.3170396123
2015-01-12 04:30:00,1891,04,30,43.4856298103
2015-01-12 05:00:00,2303,05,00,47.9895822028
2015-01-12 05:30:00,4462,05,30,66.7982035687
2015-01-12 06:00:00,6496,06,00,80.5977667184
2015-01-12 06:30:00,11269,06,30,106.1555462517
2015-01-12 07:00:00,14140,07,00,118.9117319696
2015-01-12 07:30:00,18040,07,30,134.313067123
2015-01-12 08:00:00,19618,08,00,140.0642709616
2015-01-12 08:30:00,19631,08,30,140.110670543
2015-01-12 09:00:00,18598,09,00,136.374484417
2015-01-12 09:30:00,17797,09,30,133.4053971922
2015-01-12 10:00:00,16160,10,00,127.1219886566
2015-01-12 10:30:00,15872,10,30,125.9841259842
2015-01-12 11:00:00,15103,11,00,122.8942634951
2015-01-12 11:30:00,16858,11,30,129.8383610494
2015-01-12 12:00:00,17532,12,00,132.4084589443
2015-01-12 12:30:00,16478,12,30,128.3666623388
2015-01-12 13:00:00,16071,13,00,126.7714478895
2015-01-12 13:30:00,17036,13,30,130.5220287921
2015-01-12 14:00:00,17167,14,00,131.022898762
2015-01-12 14:30:00,18607,14,30,136.4074778009
2015-01-12 15:00:00,19387,15,00,139.2372076709
2015-01-12 15:30:00,16274,15,30,127.5695888525
2015-01-12 16:00:00,15210,16,00,123.3288287466
2015-01-12 16:30:00,14695,16,30,121.2229351237
2015-01-12 17:00:00,16686,17,00,129.1743008497
2015-01-12 17:30:00,19234,17,30,138.6866972712
2015-01-12 18:00:00,21350,18,00,146.116391962
2015-01-12 18:30:00,22150,18,30,148.8287606614
2015-01-12 19:00:00,21582,19,00,146.9081345603
2015-01-12 19:30:00,20321,19,30,142.5517449911
2015-01-12 20:00:00,20071,20,00,141.6721567564
2015-01-12 20:30:00,18532,20,30,136.1322886019
2015-01-12 21:00:00,18801,21,00,137.1167385843
2015-01-12 21:30:00,17972,21,30,134.059688199
2015-01-12 22:00:00,17298,22,00,131.5218613007
2015-01-12 22:30:00,14655,22,30,121.0578374167
2015-01-12 23:00:00,12376,23,00,111.2474718814
2015-01-12 23:30:00,10191,23,30,100.9504829112
2015-01-13 00:00:00,11139,00,00,105.5414610473
2015-01-13 00:30:00,7323,00,30,85.5745289207
2015-01-13 01:00:00,5142,01,00,71.707740168
2015-01-13 01:30:00,3987,01,30,63.1426955395
2015-01-13 02:00:00,3197,02,00,56.5420197729
2015-01-13 02:30:00,2336,02,30,48.3321838944
2015-01-13 03:00:00,1800,03,00,42.4264068712
2015-01-13 03:30:00,1742,03,30,41.7372735094
2015-01-13 04:00:00,1901,04,00,43.6004587132
2015-01-13 04:30:00,1681,04,30,41
2015-01-13 05:00:00,2036,05,00,45.1220566907
2015-01-13 05:30:00,4284,05,30,65.4522726878
2015-01-13 06:00:00,6390,06,00,79.9374755668
2015-01-13 06:30:00,11432,06,30,106.920531237
2015-01-13 07:00:00,14929,07,00,122.1842870422
2015-01-13 07:30:00,19814,07,30,140.762210838
2015-01-13 08:00:00,21295,08,00,145.9280644701
2015-01-13 08:30:00,21258,08,30,145.8012345627
2015-01-13 09:00:00,20209,09,00,142.1583623991
2015-01-13 09:30:00,19420,09,30,139.3556600932
2015-01-13 10:00:00,18088,10,00,134.4916354276
2015-01-13 10:30:00,17942,10,30,133.9477510076
2015-01-13 11:00:00,17251,11,00,131.3430622454
2015-01-13 11:30:00,18843,11,30,137.2698073139
2015-01-13 12:00:00,18906,12,00,137.4990909061
2015-01-13 12:30:00,18117,12,30,134.599405645
2015-01-13 13:00:00,17533,13,00,132.4122350842
2015-01-13 13:30:00,18593,13,30,136.3561513097
2015-01-13 14:00:00,18967,14,00,137.7207319179
2015-01-13 14:30:00,20374,14,30,142.737521346
2015-01-13 15:00:00,20245,15,00,142.2849254138
2015-01-13 15:30:00,18663,15,30,136.6125909278
2015-01-13 16:00:00,16688,16,00,129.1820420956
2015-01-13 16:30:00,14860,16,30,121.9015996614
2015-01-13 17:00:00,16990,17,00,130.3456942135
2015-01-13 17:30:00,20233,17,30,142.2427502546
2015-01-13 18:00:00,23012,18,00,151.6970665504
2015-01-13 18:30:00,24353,18,30,156.0544776673
2015-01-13 19:00:00,24698,19,00,157.1559734786
2015-01-13 19:30:00,24188,19,30,155.5249176177
2015-01-13 20:00:00,24033,20,00,155.0258043037
2015-01-13 20:30:00,23737,20,30,154.0681667315
2015-01-13 21:00:00,23774,21,00,154.1881966948
2015-01-13 21:30:00,23522,21,30,153.3688364695
2015-01-13 22:00:00,21828,22,00,147.7430201397
2015-01-13 22:30:00,18996,22,30,137.8259772322
2015-01-13 23:00:00,15659,23,00,125.1359260964
2015-01-13 23:30:00,12989,23,30,113.9692941103
2015-01-14 00:00:00,10584,00,00,102.8785691969
2015-01-14 00:30:00,7941,00,30,89.1122887149
2015-01-14 01:00:00,6221,01,00,78.8733161468
2015-01-14 01:30:00,4792,01,30,69.2242731995
2015-01-14 02:00:00,3814,02,00,61.7575906266
2015-01-14 02:30:00,3053,02,30,55.2539591342
2015-01-14 03:00:00,2725,03,00,52.2015325446
2015-01-14 03:30:00,2356,03,30,48.538644398
2015-01-14 04:00:00,2327,04,00,48.2389883808
2015-01-14 04:30:00,2058,04,30,45.3651848889
2015-01-14 05:00:00,2267,05,00,47.6130234285
2015-01-14 05:30:00,4547,05,30,67.4314466699
2015-01-14 06:00:00,6582,06,00,81.1295260679
2015-01-14 06:30:00,12004,06,30,109.5627673984
2015-01-14 07:00:00,15442,07,00,124.2658440602
2015-01-14 07:30:00,20021,07,30,141.4955829699
2015-01-14 08:00:00,20953,08,00,144.7515112184
2015-01-14 08:30:00,21276,08,30,145.8629493737
2015-01-14 09:00:00,20444,09,00,142.9825164137
2015-01-14 09:30:00,19071,09,30,138.0977914378
2015-01-14 10:00:00,17173,10,00,131.0457935227
2015-01-14 10:30:00,17446,10,30,132.0833070452
2015-01-14 11:00:00,16319,11,00,127.7458414196
2015-01-14 11:30:00,18120,11,30,134.6105493637
2015-01-14 12:00:00,18258,12,00,135.1221669453
2015-01-14 12:30:00,17222,12,30,131.2326178966
2015-01-14 13:00:00,16563,13,00,128.6973193194
2015-01-14 13:30:00,17953,13,30,133.9888055026
2015-01-14 14:00:00,18119,14,00,134.6068348933
2015-01-14 14:30:00,18740,14,30,136.8941196692
2015-01-14 15:00:00,18803,15,00,137.124031446
2015-01-14 15:30:00,17318,15,30,131.5978723232
2015-01-14 16:00:00,15354,16,00,123.9112585684
2015-01-14 16:30:00,14243,16,30,119.344040488
2015-01-14 17:00:00,16310,17,00,127.7106103658
2015-01-14 17:30:00,20078,17,30,141.6968595277
2015-01-14 18:00:00,22844,18,00,151.1423170393
2015-01-14 18:30:00,23895,18,30,154.5800763359
2015-01-14 19:00:00,24410,19,00,156.2369994592
2015-01-14 19:30:00,24216,19,30,155.6149093114
2015-01-14 20:00:00,22351,20,00,149.5025083402
2015-01-14 20:30:00,22154,20,30,148.8421983175
2015-01-14 21:00:00,22757,21,00,150.8542342793
2015-01-14 21:30:00,22301,21,30,149.3351934408
2015-01-14 22:00:00,22537,22,00,150.1232826713
2015-01-14 22:30:00,19647,22,30,140.1677566347
2015-01-14 23:00:00,16555,23,00,128.666234887
2015-01-14 23:30:00,13935,23,30,118.0466009676
2015-01-15 00:00:00,10852,00,00,104.1729331448
2015-01-15 00:30:00,8131,00,30,90.1720577563
2015-01-15 01:00:00,6253,01,00,79.0759128939
2015-01-15 01:30:00,4881,01,30,69.8641538988
2015-01-15 02:00:00,3872,02,00,62.2253967444
2015-01-15 02:30:00,2952,02,30,54.3323108288
2015-01-15 03:00:00,2530,03,00,50.2991053598
2015-01-15 03:30:00,2242,03,30,47.349762407
2015-01-15 04:00:00,2384,04,00,48.8262224629
2015-01-15 04:30:00,2102,04,30,45.8475735454
2015-01-15 05:00:00,2353,05,00,48.5077313425
2015-01-15 05:30:00,4388,05,30,66.2419806467
2015-01-15 06:00:00,6600,06,00,81.2403840464
2015-01-15 06:30:00,11844,06,30,108.8301428833
2015-01-15 07:00:00,15429,07,00,124.2135258335
2015-01-15 07:30:00,19536,07,30,139.7712416773
2015-01-15 08:00:00,20800,08,00,144.2220510186
2015-01-15 08:30:00,21237,08,30,145.7292009173
2015-01-15 09:00:00,20044,09,00,141.5768342632
2015-01-15 09:30:00,19195,09,30,138.5460212348
2015-01-15 10:00:00,16819,10,00,129.6880873481
2015-01-15 10:30:00,17002,10,30,130.3917175284
2015-01-15 11:00:00,15592,11,00,124.8679302303
2015-01-15 11:30:00,17319,11,30,131.6016717219
2015-01-15 12:00:00,18062,12,00,134.394940381
2015-01-15 12:30:00,16821,12,30,129.6957979273
2015-01-15 13:00:00,16158,13,00,127.1141219535
2015-01-15 13:30:00,17614,13,30,132.7177456108
2015-01-15 14:00:00,17978,14,00,134.0820644232
2015-01-15 14:30:00,18693,14,30,136.7223463813
2015-01-15 15:00:00,18743,15,00,136.9050766042
2015-01-15 15:30:00,17213,15,30,131.19832316
2015-01-15 16:00:00,15389,16,00,124.0524082797
2015-01-15 16:30:00,13926,16,30,118.008474272
2015-01-15 17:00:00,16336,17,00,127.8123624694
2015-01-15 17:30:00,19647,17,30,140.1677566347
2015-01-15 18:00:00,22732,18,00,150.7713500636
2015-01-15 18:30:00,24064,18,30,155.1257554373
2015-01-15 19:00:00,24881,19,00,157.7371230878
2015-01-15 19:30:00,24507,19,30,156.5471175078
2015-01-15 20:00:00,24438,20,00,156.326581233
2015-01-15 20:30:00,23792,20,30,154.2465558773
2015-01-15 21:00:00,24517,21,00,156.5790535161
2015-01-15 21:30:00,24126,21,30,155.3254647506
2015-01-15 22:00:00,23957,22,00,154.7804897266
2015-01-15 22:30:00,22825,22,30,151.0794492974
2015-01-15 23:00:00,21086,23,00,145.2101924797
2015-01-15 23:30:00,17957,23,30,134.0037312913
2015-01-16 00:00:00,14729,00,00,121.3630915888
2015-01-16 00:30:00,11814,00,30,108.692226033
2015-01-16 01:00:00,9221,01,00,96.0260381355
2015-01-16 01:30:00,7049,01,30,83.9583229942
2015-01-16 02:00:00,6102,02,00,78.1152993977
2015-01-16 02:30:00,4971,02,30,70.5053189483
2015-01-16 03:00:00,4205,03,00,64.8459713475
2015-01-16 03:30:00,3238,03,30,56.9034269618
2015-01-16 04:00:00,3474,04,00,58.9406481132
2015-01-16 04:30:00,2952,04,30,54.3323108288
2015-01-16 05:00:00,2858,05,00,53.4602656185
2015-01-16 05:30:00,4621,05,30,67.9779375974
2015-01-16 06:00:00,6570,06,00,81.0555365166
2015-01-16 06:30:00,11368,06,30,106.6208234821
2015-01-16 07:00:00,14644,07,00,121.0123960592
2015-01-16 07:30:00,18846,07,30,137.2807342638
2015-01-16 08:00:00,19936,08,00,141.1949007578
2015-01-16 08:30:00,20315,08,30,142.5306984477
2015-01-16 09:00:00,19285,09,00,138.8704432196
2015-01-16 09:30:00,18492,09,30,135.9852933225
2015-01-16 10:00:00,16873,10,00,129.896112336
2015-01-16 10:30:00,16492,10,30,128.4211820534
2015-01-16 11:00:00,15440,11,00,124.2577965361
2015-01-16 11:30:00,17341,11,30,131.6852307588
2015-01-16 12:00:00,17377,12,00,131.8218494788
2015-01-16 12:30:00,16922,12,30,130.084587865
2015-01-16 13:00:00,16465,13,00,128.3160161476
2015-01-16 13:30:00,17797,13,30,133.4053971922
2015-01-16 14:00:00,18924,14,00,137.5645303121
2015-01-16 14:30:00,19579,14,30,139.9249798999
2015-01-16 15:00:00,19159,15,00,138.416039533
2015-01-16 15:30:00,17343,15,30,131.6928244059
2015-01-16 16:00:00,15856,16,00,125.9206099096
2015-01-16 16:30:00,14769,16,30,121.5277746032
2015-01-16 17:00:00,16980,17,00,130.3073290341
2015-01-16 17:30:00,21604,17,30,146.9829922134
2015-01-16 18:00:00,24026,18,00,155.0032257729
2015-01-16 18:30:00,26085,18,30,161.5085137075
2015-01-16 19:00:00,27462,19,00,165.7166255992
2015-01-16 19:30:00,27681,19,30,166.3760800115
2015-01-16 20:00:00,26427,20,00,162.5638336162
2015-01-16 20:30:00,25444,20,30,159.5117550527
2015-01-16 21:00:00,25168,21,00,158.6442561204
2015-01-16 21:30:00,25376,21,30,159.2984620139
2015-01-16 22:00:00,26024,22,00,161.3195586406
2015-01-16 22:30:00,26428,22,30,162.566909302
2015-01-16 23:00:00,25890,23,00,160.9036979065
2015-01-16 23:30:00,25472,23,30,159.5994987461
2015-01-17 00:00:00,24841,00,00,157.6102788526
2015-01-17 00:30:00,22159,00,30,148.8589936819
2015-01-17 01:00:00,20046,01,00,141.5838973895
2015-01-17 01:30:00,17945,01,30,133.9589489359
2015-01-17 02:00:00,15954,02,00,126.3091445621
2015-01-17 02:30:00,14210,02,30,119.2057045615
2015-01-17 03:00:00,12146,03,00,110.2088925632
2015-01-17 03:30:00,10342,03,30,101.6956242913
2015-01-17 04:00:00,8970,04,00,94.7100839404
2015-01-17 04:30:00,5302,04,30,72.8148336536
2015-01-17 05:00:00,3600,05,00,60
2015-01-17 05:30:00,3192,05,30,56.4977875673
2015-01-17 06:00:00,3473,06,00,58.9321643926
2015-01-17 06:30:00,4304,06,30,65.6048778674
2015-01-17 07:00:00,4478,07,00,66.9178600973
2015-01-17 07:30:00,6310,07,30,79.4355084329
2015-01-17 08:00:00,7465,08,00,86.4002314812
2015-01-17 08:30:00,11664,08,30,108
2015-01-17 09:00:00,12000,09,00,109.544511501
2015-01-17 09:30:00,14970,09,30,122.3519513535
2015-01-17 10:00:00,15205,10,00,123.3085560697
2015-01-17 10:30:00,17118,10,30,130.8357749241
2015-01-17 11:00:00,17495,11,00,132.2686659795
2015-01-17 11:30:00,19508,11,30,139.6710420953
2015-01-17 12:00:00,20017,12,00,141.481447547
2015-01-17 12:30:00,20707,12,30,143.8992703248
2015-01-17 13:00:00,20941,13,00,144.7100549375
2015-01-17 13:30:00,20725,13,30,143.9618004889
2015-01-17 14:00:00,19358,14,00,139.1330298671
2015-01-17 14:30:00,20008,14,30,141.4496376807
2015-01-17 15:00:00,20758,15,00,144.0763686383
2015-01-17 15:30:00,21068,15,30,145.1482001266
2015-01-17 16:00:00,20316,16,00,142.5342064208
2015-01-17 16:30:00,19248,16,30,138.7371615682
2015-01-17 17:00:00,20449,17,00,143
2015-01-17 17:30:00,23133,17,30,152.0953648209
2015-01-17 18:00:00,23733,18,00,154.0551849176
2015-01-17 18:30:00,25602,18,30,160.0062498779
2015-01-17 19:00:00,27074,19,00,164.5417880054
2015-01-17 19:30:00,25487,19,30,159.6464844586
2015-01-17 20:00:00,22437,20,00,149.7898527938
2015-01-17 20:30:00,21569,20,30,146.863882558
2015-01-17 21:00:00,21542,21,00,146.7719319216
2015-01-17 21:30:00,22661,21,30,150.5357100491
2015-01-17 22:00:00,23754,22,00,154.1233272415
2015-01-17 22:30:00,25114,22,30,158.4739726264
2015-01-17 23:00:00,25308,23,00,159.0848830028
2015-01-17 23:30:00,25251,23,30,158.9056323734
2015-01-18 00:00:00,25423,00,00,159.4459155952
2015-01-18 00:30:00,23964,00,30,154.8031007441
2015-01-18 01:00:00,22134,01,00,148.7749978995
2015-01-18 01:30:00,20253,01,30,142.3130352427
2015-01-18 02:00:00,19354,02,00,139.1186543926
2015-01-18 02:30:00,17470,02,30,132.1741275742
2015-01-18 03:00:00,14916,03,00,122.1310771262
2015-01-18 03:30:00,13069,03,30,114.3197270816
2015-01-18 04:00:00,10617,04,00,103.0388276331
2015-01-18 04:30:00,6053,04,30,77.8010282708
2015-01-18 05:00:00,4097,05,00,64.0078120232
2015-01-18 05:30:00,3219,05,30,56.73623181
2015-01-18 06:00:00,3050,06,00,55.2268050859
2015-01-18 06:30:00,3114,06,30,55.8032257132
2015-01-18 07:00:00,3521,07,00,59.3380147966
2015-01-18 07:30:00,4745,07,30,68.8839603972
2015-01-18 08:00:00,6290,08,00,79.3095202356
2015-01-18 08:30:00,8298,08,30,91.0933587041
2015-01-18 09:00:00,9919,09,00,99.5941765366
2015-01-18 09:30:00,13441,09,30,115.935326799
2015-01-18 10:00:00,15096,10,00,122.8657804273
2015-01-18 10:30:00,18880,10,30,137.4045122985
2015-01-18 11:00:00,20210,11,00,142.1618795599
2015-01-18 11:30:00,22395,11,30,149.6495907111
2015-01-18 12:00:00,22791,12,00,150.9668837858
2015-01-18 12:30:00,22619,12,30,150.3961435676
2015-01-18 13:00:00,22916,13,00,151.3803157613
2015-01-18 13:30:00,22472,13,30,149.9066376115
2015-01-18 14:00:00,22015,14,00,148.3745261155
2015-01-18 14:30:00,23848,14,30,154.42797674
2015-01-18 15:00:00,22149,15,00,148.8254010578
2015-01-18 15:30:00,19787,15,30,140.6662717214
2015-01-18 16:00:00,18399,16,00,135.6429135635
2015-01-18 16:30:00,18309,16,30,135.3107534529
2015-01-18 17:00:00,17623,17,00,132.751647824
2015-01-18 17:30:00,18567,17,30,136.2607793901
2015-01-18 18:00:00,18557,18,00,136.2240801033
2015-01-18 18:30:00,20670,18,30,143.7706506906
2015-01-18 19:00:00,16805,19,00,129.634100452
2015-01-18 19:30:00,14576,19,30,120.7311061823
2015-01-18 20:00:00,14056,20,00,118.5580026822
2015-01-18 20:30:00,14591,20,30,120.7932117298
2015-01-18 21:00:00,13904,21,00,117.9152237839
2015-01-18 21:30:00,14487,21,30,120.3619541217
2015-01-18 22:00:00,15516,22,00,124.5632369522
2015-01-18 22:30:00,14292,22,30,119.549153071
2015-01-18 23:00:00,12676,23,00,112.5877435603
2015-01-18 23:30:00,11970,23,30,109.4074951729
2015-01-19 00:00:00,10938,00,00,104.5848937467
2015-01-19 00:30:00,9181,00,30,95.8175349297
2015-01-19 01:00:00,7630,01,00,87.3498712077
2015-01-19 01:30:00,6241,01,30,79
2015-01-19 02:00:00,5370,02,00,73.2802838422
2015-01-19 02:30:00,4199,02,30,64.7996913573
2015-01-19 03:00:00,3815,03,00,61.7656862667
2015-01-19 03:30:00,3367,03,30,58.0258563056
2015-01-19 04:00:00,3278,04,00,57.2538208332
2015-01-19 04:30:00,2542,04,30,50.4182506638
2015-01-19 05:00:00,2341,05,00,48.3838816136
2015-01-19 05:30:00,2774,05,30,52.6687763291
2015-01-19 06:00:00,3479,06,00,58.9830484122
2015-01-19 06:30:00,5228,06,30,72.3049099301
2015-01-19 07:00:00,5531,07,00,74.3706931526
2015-01-19 07:30:00,7133,07,30,84.4570896965
2015-01-19 08:00:00,8572,08,00,92.5850959928
2015-01-19 08:30:00,11251,08,30,106.0707311184
2015-01-19 09:00:00,11815,09,00,108.6968260806
2015-01-19 09:30:00,13223,09,30,114.991304019
2015-01-19 10:00:00,12862,10,00,113.4107578671
2015-01-19 10:30:00,14360,10,30,119.8332174316
2015-01-19 11:00:00,14101,11,00,118.7476315553
2015-01-19 11:30:00,16056,11,30,126.7122724917
2015-01-19 12:00:00,16454,12,00,128.2731460595
2015-01-19 12:30:00,17460,12,30,132.1362932733
2015-01-19 13:00:00,17295,13,00,131.5104558581
2015-01-19 13:30:00,17872,13,30,133.6861997365
2015-01-19 14:00:00,17517,14,00,132.3518039167
2015-01-19 14:30:00,18228,14,30,135.0111106539
2015-01-19 15:00:00,17900,15,00,133.7908816026
2015-01-19 15:30:00,18245,15,30,135.0740537631
2015-01-19 16:00:00,17379,16,00,131.8294352563
2015-01-19 16:30:00,16921,16,30,130.0807441553
2015-01-19 17:00:00,17309,17,00,131.5636727976
2015-01-19 17:30:00,18431,17,30,135.76081909
2015-01-19 18:00:00,19142,18,00,138.3546168366
2015-01-19 18:30:00,19449,18,30,139.45967159
2015-01-19 19:00:00,18494,19,00,135.99264686
2015-01-19 19:30:00,17217,19,30,131.2135663718
2015-01-19 20:00:00,16075,20,00,126.7872233311
2015-01-19 20:30:00,15157,20,30,123.1137685233
2015-01-19 21:00:00,14245,21,00,119.3524193303
2015-01-19 21:30:00,14069,21,30,118.6128154965
2015-01-19 22:00:00,13506,22,00,116.215317407
2015-01-19 22:30:00,12936,22,30,113.7365376649
2015-01-19 23:00:00,10400,23,00,101.9803902719
2015-01-19 23:30:00,8189,23,30,90.4930936591
2015-01-20 00:00:00,6941,00,00,83.3126641034
2015-01-20 00:30:00,5164,00,30,71.8609768929
2015-01-20 01:00:00,3940,01,00,62.7694193059
2015-01-20 01:30:00,3073,01,30,55.4346462061
2015-01-20 02:00:00,2690,02,00,51.8652099196
2015-01-20 02:30:00,2006,02,30,44.7883913531
2015-01-20 03:00:00,1584,03,00,39.7994974843
2015-01-20 03:30:00,1495,03,30,38.6652298584
2015-01-20 04:00:00,1692,04,00,41.1339276024
2015-01-20 04:30:00,1663,04,30,40.7798970082
2015-01-20 05:00:00,2275,05,00,47.6969600708
2015-01-20 05:30:00,4423,05,30,66.5056388587
2015-01-20 06:00:00,6390,06,00,79.9374755668
2015-01-20 06:30:00,11694,06,30,108.1387996974
2015-01-20 07:00:00,14427,07,00,120.112447315
2015-01-20 07:30:00,18672,07,30,136.6455268203
